asset_id,name,indoor_outdoor,timestamp,temp_c_barajas,meteorological_hazard_state,tree_count_50m,exposure_measurement_method,exposure_state,exposure_override_note,water_dist_m,transit_dist_m,adaptation_state,feasibility_state,exclusion_reason,evidence_confidence,missing_inputs,method_version,station_used,station_representativeness_note
A11,Retiro,indoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),,,43.5,0.0,GOOD,FEASIBLE WITH CONDITIONS,,LOW,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A12,Banco de España,indoor,2023-08-21T12:00:00+02:00,34.2,LOW,30,point+50m radius (centroid),,,19.4,0.0,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A12,Banco de España,indoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,30,point+50m radius (centroid),,,19.4,0.0,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A12,Banco de España,indoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,30,point+50m radius (centroid),,,19.4,0.0,GOOD,FEASIBLE WITH CONDITIONS,,LOW,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A13,Jardín Tropical,indoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,point+50m radius (centroid),,,184.2,96.3,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A13,Jardín Tropical,indoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,point+50m radius (centroid),,,184.2,96.3,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A13,Jardín Tropical,indoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),,,184.2,96.3,GOOD,FEASIBLE WITH CONDITIONS,,LOW,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A14,Puerta de Alcalá,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,point+50m radius (centroid),HIGH,,100.1,58.0,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A14,Puerta de Alcalá,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,point+50m radius (centroid),HIGH,,100.1,58.0,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A14,Puerta de Alcalá,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),HIGH,,100.1,58.0,GOOD,NOT RECOMMENDED,"orange-level regional heat warning (39-42C) combined with low measured tree density at this site (bottom tercile of pilot sample, i.e. poor on-site shade)",MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A15,Fuente de Cibeles,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,point+50m radius (centroid),HIGH,,0.0,40.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A15,Fuente de Cibeles,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,point+50m radius (centroid),HIGH,,0.0,40.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A15,Fuente de Cibeles,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),HIGH,,0.0,40.4,GOOD,NOT RECOMMENDED,"orange-level regional heat warning (39-42C) combined with low measured tree density at this site (bottom tercile of pilot sample, i.e. poor on-site shade)",MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A16,Fuente de Neptuno,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,point+50m radius (centroid),HIGH,,0.6,48.9,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A16,Fuente de Neptuno,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,point+50m radius (centroid),HIGH,,0.6,48.9,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A16,Fuente de Neptuno,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),HIGH,,0.6,48.9,GOOD,NOT RECOMMENDED,"orange-level regional heat warning (39-42C) combined with low measured tree density at this site (bottom tercile of pilot sample, i.e. poor on-site shade)",MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A17,Estatua de Goya,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,13,point+50m radius (centroid),LOW,,37.0,87.3,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A17,Estatua de Goya,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,13,point+50m radius (centroid),LOW,,37.0,87.3,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A17,Estatua de Goya,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,13,point+50m radius (centroid),LOW,,37.0,87.3,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A18,Palacio de Cibeles - Ayuntamiento de Madrid,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,3,point+50m radius (centroid),MODERATE,,64.1,63.0,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A18,Palacio de Cibeles - Ayuntamiento de Madrid,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,3,point+50m radius (centroid),MODERATE,,64.1,63.0,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A18,Palacio de Cibeles - Ayuntamiento de Madrid,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,3,point+50m radius (centroid),MODERATE,,64.1,63.0,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A19,Real Observatorio de Madrid,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,point+50m radius (centroid),HIGH,,183.5,133.5,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A19,Real Observatorio de Madrid,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,point+50m radius (centroid),HIGH,,183.5,133.5,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A19,Real Observatorio de Madrid,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,point+50m radius (centroid),HIGH,,183.5,133.5,GOOD,NOT RECOMMENDED,"orange-level regional heat warning (39-42C) combined with low measured tree density at this site (bottom tercile of pilot sample, i.e. poor on-site shade)",MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A20,Parque del Retiro,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,355,"polygon+15m (real extent, 1174699 m2)",LOW,,79.2,425.4,LIMITED,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A20,Parque del Retiro,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,355,"polygon+15m (real extent, 1174699 m2)",LOW,,79.2,425.4,LIMITED,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A20,Parque del Retiro,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,355,"polygon+15m (real extent, 1174699 m2)",LOW,,79.2,425.4,LIMITED,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A21,Real Jardín Botánico de Madrid,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,55,"polygon+15m (real extent, 81247 m2)",LOW,,21.5,179.9,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A21,Real Jardín Botánico de Madrid,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,55,"polygon+15m (real extent, 81247 m2)",LOW,,21.5,179.9,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A21,Real Jardín Botánico de Madrid,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,55,"polygon+15m (real extent, 81247 m2)",LOW,,21.5,179.9,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
